promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
128099,384279,That 's Tuppence 's !,Das sind zwei Pence !,2,10,1,,,,,"[2.0, 10.0, 1.0]","[-1.8408106426998456, -1.7736918070782932, -1.9366432013460702]",4.333333333333333,-1.8503818837080697
1757,5269,you don 't think so i just,"Du denkst nicht , dass ich einfach so bin .",25,14,29,,,,,"[25.0, 14.0, 29.0]","[-1.2140728509762402, -1.6456089209519, -1.102262114590672]",22.66666666666667,-1.3206479621729372
38290,114866,The blackguard ! I cried indignantly .,Der Schuft ! Ich habe entrüstet geweint .,100,88,30,90.0,,,,"[100.0, 88.0, 90.0]","[0.8296373394268215, 0.7239244723863746, 0.03484374017843548]",92.66666666666669,0.5294685173305438
86351,259047,Bless those sylphs !,Segne diese Sylphen !,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
58444,175328,Honesty of a scout,Ehrlichkeit eines Scout,30,75,69,100.0,30.0,82.0,,"[75.0, 69.0, 82.0]","[0.30765509247559664, 0.08971086648846861, 1.121526536053762]",75.33333333333333,0.5062974983392757
102563,307681,Philadelphia newspaper .,Zeitung aus Philadelphia .,100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
72633,217894,It had to progress and improve by April 18 2017 as otherwise the company could be in economic trouble .,"Sie musste bis April 18 Vorankommen und verbessern , da sonst das Unternehmen in wirtschaftlichen Schwierigkeiten sein könnte .",45,50,69,,,,,"[45.0, 50.0, 69.0]","[-0.6690834668687571, -0.49286294581436096, 0.08971086648846861]",54.66666666666666,-0.3574118487315498
58837,176507,"The red oak tree , yes .","Die Rote Eiche , ja .",100,79,100,,,,,"[100.0, 79.0, 100.0]","[0.8296373394268215, 0.4357379786019899, 1.0134899268248025]",93.0,0.759621748284538
30193,90575,"Dunkan did what he was told to do , which was important .","Dunkan tat das , was ihm gesagt wurde , was wichtig war .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
50163,150485,Not 32 years .,Nicht 32 Jahre .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
126996,380970,We won 't get anywhere using the paper dollar as a standard for measurement .,Wir werden den Papier-Dollar nicht als Standard für die Messung verwenden .,25,41,70,80.0,32.0,,,"[25.0, 41.0, 32.0]","[-1.2140728509762402, -0.7810494395987457, -0.5067075188555458]",32.666666666666664,-0.8339432698101773
8454,25358,Fdg can use an existing chimney,Fdg kann einen vorhandenen Schornstein verwenden,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
117821,353451,Topham was fascinated by how Nye got everything right .,"Ham war fasziniert davon , wie nye alles richtig gemacht hat .",51,70,69,,,,,"[51.0, 70.0, 69.0]","[-0.5055866516365122, 0.14755148481760513, 0.08971086648846861]",63.33333333333334,-0.08944143344347948
14028,42080,They told us about us and them .,Sie haben uns von uns und Ihnen erzählt .,100,70,69,100.0,84.0,,,"[70.0, 69.0, 84.0]","[0.14755148481760513, 0.08971086648846861, 1.5981004537414705]",74.33333333333333,0.6117876016825147
54395,163181,I think they like Fort Worth .,"Ich glaube , sie mögen fort worth .",75,80,69,,,,,"[75.0, 80.0, 69.0]","[0.1484006092924676, 0.46775870013358817, 0.08971086648846861]",74.66666666666667,0.2352900586381748
71906,215713,I have all the secrets hidden in the barn .,"Ich habe alle Geheimnisse , die in der Scheune versteckt sind .",35,44,70,80.0,21.0,,,"[35.0, 44.0, 21.0]","[-0.9415781589224986, -0.6849872750039508, -0.9519553592126069]",33.333333333333336,-0.8595069310463521
110152,330444,The Manele Bay Hotel does not offer any activities or services .,Das Jahr bay Hotel bietet keine Aktivitäten oder Dienstleistungen an .,45,50,50,,,,,"[45.0, 50.0, 50.0]","[-0.6690834668687571, -0.49286294581436096, -0.4764762995241231]",48.33333333333334,-0.5461409040690804
6583,19745,The soccer guy is worse than the guy on the sopranos,Der Fußball-Typ ist schlimmer als der Typ auf den Sopranos,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
45562,136682,The man remained quiet .,Der Mann blieb ruhig .,35,85,100,100.0,,,,"[85.0, 100.0, 100.0]","[0.6278623077915797, 1.0134899268248025, 0.5119494008427243]",95.0,0.7177672118197022
109839,329505,He typically just blows it at the bars .,Er bläst es in der Regel in die Bars .,25,40,69,100.0,13.0,,,"[25.0, 40.0, 13.0]","[-1.2140728509762402, -0.813070161130344, -1.2757719703813786]",26.0,-1.100971660829321
62763,188284,Fustic Street Craft Market is a featured active environment .,Der Perückenbaum Street Craft Market ist ein aktives und aktives Umfeld .,25,30,50,,,,,"[25.0, 30.0, 50.0]","[-1.2140728509762402, -1.133277376446327, -0.4764762995241231]",35.0,-0.9412755089822302
64262,192781,Civil legal services organizations proved to have the most valuable insight .,Die Organisationen der zivilen juristischen Dienste haben sich als die wertvollste Erkenntnis erwiesen .,50,69,100,100.0,16.0,51.0,,"[50.0, 69.0, 51.0]","[-0.5328361208418863, 0.11553076328600681, -0.503287266577498]",56.66666666666666,-0.3068642080444592
25165,75491,"Only 12 percent denied follow-up , even with feedback .","Nur 12 Prozent haben das Follow-up abgelehnt , auch mit Feedback .",100,100,90,,,,,"[100.0, 100.0, 90.0]","[0.8296373394268215, 1.1081731307655542, 0.7154966815550173]",96.66666666666669,0.8844357172491311
79213,237633,Ries made a suggestion to help the recommendation better promote ED-based research .,"Ries hat einen Vorschlag gemacht , um der Empfehlung zu helfen , die Forschung auf ED-Basis besser zu fördern .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
108442,325314,Srivijaya declined in the 14th century .,Weblinks Website des . Einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
34239,102713,The loan repayments are included in the value of the loans receivable .,Die Darlehens Rückzahlungen sind in den Wert der zu erhaltenden Forderungen enthalten .,100,66,100,100.0,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.0134899268248025, 0.5119494008427243]",100.0,0.7850255556981159
124258,372756,The moors do exist .,Die Mauren existieren .,100,90,100,,,,,"[100.0, 90.0, 100.0]","[0.8296373394268215, 0.7879659154495712, 1.0134899268248025]",96.66666666666669,0.8770310605670651
41739,125213,"The head gasket broke down after 30,000 miles .","Die Kopf Dichtung brach nach 30,000 Meilen ab .",100,80,69,100.0,65.0,,,"[80.0, 69.0, 65.0]","[0.46775870013358817, 0.08971086648846861, 0.8290360022156377]",71.33333333333333,0.4621685229458981
66940,200815,Thriving Commerce .,Blühende Handel .,100,69,69,100.0,69.0,,,"[69.0, 69.0, 69.0]","[0.11553076328600681, 0.08971086648846861, 0.9909443078000235]",69.0,0.3987286458581663
89307,267913,High School Equivalency diploma .,Abitur-Diplom .,11,77,95,100.0,,,,"[77.0, 95.0, 100.0]","[0.3716965355387933, 0.8644933041899099, 0.5119494008427243]",90.66666666666669,0.5827130801904759
115834,347490,A liking for unicameralism,Eine Vorliebe für einkammersystem,90,69,69,,,,,"[90.0, 69.0, 69.0]","[0.55714264737308, 0.11553076328600681, 0.08971086648846861]",76.0,0.2541280923825185
14502,43502,Tuppence took a sideways peek over at him .,Zwei Penny haben einen Blick auf ihn nahm .,10,31,11,,,,,"[10.0, 31.0, 11.0]","[-1.6228148890568526, -1.1012566549147287, -1.638649956076285]",17.333333333333332,-1.4542405000159553
12930,38786,Mathew Brady was born in 1896 .,Mathew Brady wurde 1896 geboren .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
123325,369957,Drew was amused by his shock .,Drew war begeistert von seinem Schock .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
92126,276370,Anse took the third volume because he already read the first two volumes .,"Anse nahm den dritten Band an , weil er bereits die ersten beiden Bände gelesen hatte .",100,83,69,100.0,67.0,,,"[83.0, 69.0, 67.0]","[0.5638208647283831, 0.08971086648846861, 0.9099901550078305]",73.0,0.5211739620748941
13175,39521,Contri Porti is well worth stopping and seeing .,"Es lohnt sich , einen Beitrag zu leisten und zu sehen .",10,30,20,,,,,"[10.0, 30.0, 20.0]","[-1.6228148890568526, -1.133277376446327, -1.3704560353334785]",20.0,-1.375516100278886
8394,25178,No surcharge on credit cards .,Kein Aufschlag auf Kreditkarten .,100,80,100,,,,,"[100.0, 80.0, 100.0]","[0.8296373394268215, 0.46775870013358817, 1.0134899268248025]",93.33333333333331,0.7702953221284041
56832,170492,"Yes , regarding co-payment type topics","Ja , in Bezug auf Co-Themen",10,30,11,,,,,"[10.0, 30.0, 11.0]","[-1.6228148890568526, -1.133277376446327, -1.638649956076285]",17.0,-1.4649140738598216
78022,234061,Slate messed up .,Schiefer hat Mist gebaut .,0,80,50,80.0,,,,"[80.0, 50.0, 80.0]","[0.46775870013358817, -0.4764762995241231, -0.4422619204858534]",70.0,-0.1503265066254628
102809,308419,Saddam has inspired my most recent flexing .,Saddam hat meine letzte Muskelspiel inspiriert .,100,65,100,90.0,,,,"[100.0, 100.0, 90.0]","[0.8296373394268215, 1.0134899268248025, 0.03484374017843548]",96.66666666666669,0.6259903354766865
26012,78032,FGD systems are normally positioned after the particulate control device .,Rea-Systeme werden in der Regel nach dem Partikel-Kontroll Gerät positioniert .,100,91,69,100.0,,,,"[100.0, 91.0, 100.0]","[0.8296373394268215, 0.8199866369811696, 0.5119494008427243]",97.0,0.7205244590835718
15971,47909,It 's called an oak because of the leaves thing on it .,"Es wird eine Eiche genannt , wegen der Blätter , die darauf stehen .",69,79,75,,,,,"[69.0, 79.0, 75.0]","[-0.015096205939777337, 0.4357379786019899, 0.2685068136503397]",74.33333333333333,0.2297161954375174
14922,44762,The sanctuary has nothing to do with peace .,Das Heiligtum hat nichts mit Frieden zu tun .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
111842,335514,He was very impatient .,Er war sehr ungeduldig .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
69488,208459,More people now think that smoking is not harmful .,"Mehr Menschen glauben jetzt , dass rauchen nicht schädlich ist .",70,100,69,100.0,73.0,,,"[70.0, 69.0, 73.0]","[0.012153263265596818, 0.08971086648846861, 1.1528526133844093]",70.66666666666667,0.4182389143794916
96567,289693,Kerensky went to Stanford .,Kerensky ging nach Stanford .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
97358,292066,Adrin responded curtly to the person .,Einzelnachweise einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
105700,317090,The Minangkabau buffalo-horn roofs are of Eskimo origin .,Die Büffel-Horn-Dächer sind Eskimo-Ursprungs .,50,70,40,,,,,"[50.0, 70.0, 40.0]","[-0.5328361208418863, 0.14755148481760513, -0.7744695447939082]",53.33333333333334,-0.3865847269393965
107067,321191,Tupperence didn 't retreat .,Tupperence hat sich nicht zurückgezogen .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
67125,201370,Do you have the store Skaggs were you live ?,"Hast du den Laden , Skaggs , warst du am Leben ?",25,30,20,,,,,"[25.0, 30.0, 20.0]","[-1.2140728509762402, -1.133277376446327, -1.3704560353334785]",25.0,-1.239268754252015
82541,247617,Kitty Kelley died from drug overdose two months after his brother died the same way .,Kitty Kelley starb zwei Monate nach dem Tod seines Bruders an einer Überdosis Drogen .,25,60,75,85.0,,,,"[60.0, 75.0, 85.0]","[-0.17265573049837793, 0.2685068136503397, -0.20370909015370894]",73.33333333333333,-0.035952669000582395
16983,50945,It is pink and orange .,Es ist rosa und orange .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
106594,319772,The driveway was heavily covered with plants .,Die Einfahrt war stark mit Pflanzen bedeckt .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
60467,181397,"Yeah , J I M , Jim .","Ja , ich bin es , Jim .",0,50,50,0.0,2.0,63.0,,"[50.0, 50.0, 63.0]","[-0.49286294581436096, -0.4764762995241231, 0.12567291508621553]",54.33333333333334,-0.28122211008408954
107597,322781,He chose to do so .,Er hat sich dafür entschieden .,70,100,100,,,,,"[70.0, 100.0, 100.0]","[0.012153263265596818, 1.1081731307655542, 1.0134899268248025]",90.0,0.7112721069519846
41048,123140,"No , absolutely not .","Nein , auf keinen Fall .",100,95,100,,,,,"[100.0, 95.0, 100.0]","[0.8296373394268215, 0.9480695231075628, 1.0134899268248025]",98.33333333333331,0.9303989297863956
118518,355542,Oh I always do that .,"Oh , das mache ich immer .",100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
66527,199576,Not a Republican .,Kein Republikaner .,100,80,100,,,,,"[100.0, 80.0, 100.0]","[0.8296373394268215, 0.46775870013358817, 1.0134899268248025]",93.33333333333331,0.7702953221284041
96972,290908,Let 's keep talking on the phone .,Reden wir weiter am Telefon .,100,91,100,,,,,"[100.0, 91.0, 100.0]","[0.8296373394268215, 0.8199866369811696, 1.0134899268248025]",97.0,0.8877046344109312
79308,237918,He 's a wise fellow .,Er ist ein weiser Kerl .,100,91,100,,,,,"[100.0, 91.0, 100.0]","[0.8296373394268215, 0.8199866369811696, 1.0134899268248025]",97.0,0.8877046344109312
60054,180158,You are being completely serious .,Du bist völlig ernst .,100,91,100,,,,,"[100.0, 91.0, 100.0]","[0.8296373394268215, 0.8199866369811696, 1.0134899268248025]",97.0,0.8877046344109312
16391,49169,We 're not going to look around this evening .,Wir sehen uns heute Abend nicht um .,90,100,100,,,,,"[90.0, 100.0, 100.0]","[0.55714264737308, 1.1081731307655542, 1.0134899268248025]",96.66666666666669,0.8929352349878122
24949,74843,I have lived a life full of guilt .,Ich habe ein Leben voller Schuld gelebt .,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
117829,353475,They poured it on in the second half and the other team just couldn 't keep up .,"Sie haben es in der zweiten Hälfte gegossen , und das andere Team konnte einfach nicht mehr aufstehen .",29,80,30,100.0,29.0,,,"[29.0, 30.0, 29.0]","[-1.1050749741547434, -1.0724627900636934, -0.6281387480438351]",29.33333333333333,-0.935225504087424
123425,370257,"I can be responsible for the errors that I make , even if they were done by someone else .","Ich kann für die Fehler verantwortlich sein , die ich mache , auch wenn sie von jemand anderem gemacht wurden .",100,100,91,,,,,"[100.0, 100.0, 91.0]","[0.8296373394268215, 1.1081731307655542, 0.7452960060819959]",97.0,0.8943688254247905
36035,108101,She stayed put because it was nice and warm .,"Sie blieb da , weil es schön und warm war .",100,91,100,,,,,"[100.0, 91.0, 100.0]","[0.8296373394268215, 0.8199866369811696, 1.0134899268248025]",97.0,0.8877046344109312
538,1612,News accounts agree that Arafat had repaired his image among the Public and the President .,"Die Nachrichten sind sich darin einig , dass Arafat sein Image unter der Öffentlichkeit und dem Präsidenten repariert hat .",90,100,100,,,,,"[90.0, 100.0, 100.0]","[0.55714264737308, 1.1081731307655542, 1.0134899268248025]",96.66666666666669,0.8929352349878122
114683,344037,The King of Judah !,Der König von Juda !,100,100,100,,,,,"[100.0, 100.0, 100.0]","[0.8296373394268215, 1.1081731307655542, 1.0134899268248025]",100.0,0.983766799005726
97871,293605,It debuted in 1995 .,Weblinks einzelnachweise,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-1.895309581110594, -2.093899022394276, -1.9664425258730487]",0.0,-1.9852170431259728
130876,392604,Ser Perth was the amused one .,Ser Perth war der amüsiert .,100,69,69,90.0,,,,"[69.0, 69.0, 90.0]","[0.11553076328600681, 0.08971086648846861, 0.03484374017843548]",76.0,0.08002845665097029
